image_path,xmin,ymin,xmax,ymax,label
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,3012.000488,18.03499603,3276.116699,249.7813263,Tree
Manuel Macias RGB_7_7600_3800_11600_7800.png,275.5386658,3034.980469,477.9060974,3243.791504,Tree
Leonor Aspiazu RGB_11_7600_9855_11600_13855.png,3889.474121,948.4338379,3993.098633,1176.393311,Tree
Flora Pluas RGB_13_7600_11400_11600_15400.png,22.23796272,1721.10376,350.0512695,2069.946533,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,58.68429565,1318.424927,372.4978027,1650.224731,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,366.1424255,3181.099854,568.6881714,3379.871582,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,799.9945679,1759.244385,1085.892578,2036.524048,Tree
Flora Pluas RGB_10_7600_0_11600_4000.png,582.5812378,2681.133789,908.347229,2987.612305,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,1402.014404,2876.150146,1546.812256,3026.176758,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3296.843262,516.921936,3657.388916,908.4136963,Tree
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,775.3739624,741.2227173,1043.731079,1005.325684,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,2222.330811,1467.5979,2386.549805,1620.078125,Tree
Leonor Aspiazu RGB_11_7600_9855_11600_13855.png,835.8539429,1013.321533,1128.947754,1331.570068,Tree
Manuel Macias RGB_11_9748_6879_13748_10879.png,478.6158447,1024.7229,698.8449707,1272.369995,Tree
Nestor Macias RGB_12_11003_0_15003_4000.png,1459.660522,3789.109375,1789.66333,3992.705322,Tree
Carlos Vera Arteaga RGB_12_11297_0_15297_4000.png,3466.571533,3551.035156,3804.380859,3860.280762,Tree
Leonor Aspiazu RGB_10_7600_7600_11600_11600.png,1569.885376,1000.094299,1764.731567,1198.938843,Tree
Flora Pluas RGB_11_7600_3800_11600_7800.png,870.0425415,3381.96167,1239.243652,3790.692139,Tree
Carlos Vera Guevara RGB_8_7600_0_11600_4000.png,1667.148315,2577.195801,1828.947876,2727.683594,Tree
Flora Pluas RGB_13_7600_11400_11600_15400.png,2881.433105,2116.788086,3270.92749,2499.289795,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,2031.083374,756.0560303,2324.543457,1049.37146,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,357.9103699,1944.363892,591.4260864,2184.453857,Tree
Flora Pluas RGB_9_3800_11578_7800_15578.png,2526.030518,1765.472046,2942.238525,2188.739502,Tree
Leonor Aspiazu RGB_13_11400_3800_15400_7800.png,1976.637085,2682.570801,2223.862305,2928.618408,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,3654.806396,3253.276855,3902.043213,3509.684814,Tree
Carlos Vera Arteaga RGB_9_7600_3800_11600_7800.png,3093.608398,649.5913086,3362.393799,922.703064,Tree
Flora Pluas RGB_9_3800_11578_7800_15578.png,2932.538086,292.1815491,3275.695801,617.4562988,Tree
Carlos Vera Guevara RGB_0_0_0_4000_4000.png,3825.768555,2474.756104,3997.102539,2667.035889,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,486.8811951,1117.00061,691.6151123,1299.671875,Tree
Carlos Vera Arteaga RGB_0_0_0_4000_4000.png,2576.547852,3521.658203,2761.131592,3715.515381,Tree
Flora Pluas RGB_12_7600_7600_11600_11600.png,2691.435791,54.90490723,3086.067139,474.4821777,Tree
Nestor Macias RGB_9_7600_3800_11600_7800.png,3506.67334,3761.625,3751.368408,3990.137939,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,3129.701904,1323.875854,3383.914551,1585.149658,Tree
Carlos Vera Guevara RGB_3_0_8305_4000_12305.png,3737.150879,1867.414673,3993.192871,2137.118896,Tree
Flora Pluas RGB_7_3800_7600_7800_11600.png,1395.391724,601.7608032,1711.384277,923.3335571,Tree
Nestor Macias RGB_9_7600_3800_11600_7800.png,884.0090332,2061.605469,1250.746094,2461.751709,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,3339.686279,2104.252197,3592.456055,2343.746338,Tree
Flora Pluas RGB_10_7600_0_11600_4000.png,1496.192505,1787.467041,1842.084839,2168.122314,Tree
Carlos Vera Guevara RGB_7_3800_8305_7800_12305.png,310.4735107,2486.963623,481.9953918,2673.921631,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,1505.851563,10.54287958,1837.170654,195.1412811,Tree
Flora Pluas RGB_21_12782_3800_16782_7800.png,2590.342773,2758.875,2854.532715,2991.647705,Tree
Carlos Vera Guevara RGB_12_8425_0_12425_4000.png,183.4103699,1492.333008,397.8855591,1729.75061,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,235.0605774,3191.781738,449.8693237,3423.94165,Tree
Carlos Vera Arteaga RGB_14_11297_7600_15297_11600.png,1559.330444,3337.059814,1739.099731,3524.307617,Tree
Leonor Aspiazu RGB_2_0_7600_4000_11600.png,1104.376709,1059.794922,1374.933594,1333.198364,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,844.7483521,2629.697021,1026.370239,2813.944092,Tree
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,3209.613037,2231.093994,3659.874756,2696.325684,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,2089.365723,406.9740295,2364.117432,696.1384277,Tree
Leonor Aspiazu RGB_6_3800_7600_7800_11600.png,2086.770752,221.9350433,2319.375244,482.6234436,Tree
Flora Pluas RGB_13_7600_11400_11600_15400.png,2776.009521,132.2338104,3029.154541,400.7042236,Tree
Flora Pluas RGB_6_3800_3800_7800_7800.png,3167.608643,426.6094666,3465.685059,755.7508545,Tree
Carlos Vera Guevara RGB_2_0_7600_4000_11600.png,1862.452271,533.2258301,2015.745972,700.6337891,Tree
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,1135.666626,2978.641846,1358.9823,3218.118408,Tree
Manuel Macias RGB_5_3800_6879_7800_10879.png,1420.22998,1094.948608,1605.363159,1292.864624,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,726.0800171,1961.524292,915.5314331,2153.624268,Tree
Nestor Macias RGB_9_7600_3800_11600_7800.png,3029.316895,2814.613281,3220.718262,3009.882568,Tree
Manuel Macias RGB_7_7600_3800_11600_7800.png,227.0184631,2274.255859,573.2611084,2640.435547,Tree
Leonor Aspiazu RGB_5_3800_3800_7800_7800.png,723.4954834,1685.691528,1468.520752,2479.531494,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,928.1543579,2416.049561,1144.311401,2657.165283,Tree
Carlos Vera Guevara RGB_8_7600_0_11600_4000.png,733.866272,2833.460693,930.7709961,3011.312256,Tree
Nestor Macias RGB_11_7600_9024_11600_13024.png,8.136615753,757.0455322,214.9364166,980.5117188,Tree
Flora Pluas RGB_9_3800_11578_7800_15578.png,2999.937988,2003.091919,3206.558105,2213.345947,Tree
Flora Pluas RGB_14_7600_11578_11600_15578.png,1828.736816,2181.609863,2155.05249,2510.582275,Tree
Manuel Macias RGB_8_7600_6879_11600_10879.png,3510.364746,1319.802734,3730.942383,1540.855591,Tree
Manuel Macias RGB_0_0_0_4000_4000.png,2152.744385,3277.868652,2522.044678,3677.469482,Tree
Carlos Vera Guevara RGB_0_0_0_4000_4000.png,2463.482666,1986.210449,2675.054199,2193.309082,Tree
Leonor Aspiazu RGB_10_7600_7600_11600_11600.png,984.8307495,3608.328125,1237.549072,3877.568604,Tree
Flora Pluas RGB_12_7600_7600_11600_11600.png,926.4981079,2230.386719,1252.083008,2588.039307,Tree
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,1648.738647,3752.426025,1893.751831,3983.31543,Tree
Flora Pluas RGB_17_11400_7600_15400_11600.png,3592.441895,699.2819214,3875.062744,951.9457397,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,3538.374756,2528.621826,3763.771729,2762.737549,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,937.9891357,3777.784424,1254.48645,3992.624512,Tree
Leonor Aspiazu RGB_2_0_7600_4000_11600.png,3450.466553,3183.179932,3998.013672,3839.479004,Tree
Flora Pluas RGB_10_7600_0_11600_4000.png,0.918468237,1138.778442,242.2241516,1552.776001,Tree
Carlos Vera Guevara RGB_3_0_8305_4000_12305.png,2649.559814,1861.90979,2872.025146,2104.963135,Tree
Manuel Macias RGB_4_3800_3800_7800_7800.png,2888.405518,1620.299316,3119.991943,1862.358398,Tree
Flora Pluas RGB_8_3800_11400_7800_15400.png,815.2749023,293.0598145,1049.786133,556.0654907,Tree
Leonor Aspiazu RGB_7_3800_9855_7800_13855.png,3475.029541,1800.039551,3655.394531,1989.977051,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,353.7702332,2962.682861,517.9261475,3117.354492,Tree
Flora Pluas RGB_7_3800_7600_7800_11600.png,1440.863892,956.5377808,1708.430054,1229.484741,Tree
Nestor Macias RGB_2_0_7600_4000_11600.png,1815.262451,1167.031738,2141.585938,1504.859009,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,1331.680176,2939.644043,1712.789185,3350.899414,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,965.3226318,2658.329834,1205.550415,2901.243164,Tree
Nestor Macias RGB_8_7600_0_11600_4000.png,2338.681641,3751.040039,2712.945313,4000.0,Tree
Manuel Macias RGB_4_3800_3800_7800_7800.png,3864.675537,2166.989258,3998.338867,2387.322998,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,2659.641602,475.2024841,2916.632324,707.7658081,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,2272.187012,1455.243652,2512.642578,1734.274292,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,3327.98877,3041.101563,3583.060303,3306.084229,Tree
Nestor Macias RGB_11_7600_9024_11600_13024.png,139.5201721,2365.825684,415.0747681,2620.46167,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,447.9516602,3476.48291,689.2640381,3689.774414,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,2970.793213,3696.09668,3126.718994,3863.346924,Tree
Carlos Vera Guevara RGB_0_0_0_4000_4000.png,3314.544434,1403.619019,3927.480225,2026.91687,Tree
Leonor Aspiazu RGB_12_11400_0_15400_4000.png,7.008369446,3385.312988,225.7213135,3817.614746,Tree
Nestor Macias RGB_4_3800_0_7800_4000.png,2530.966553,793.1604614,2734.007568,996.3590088,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3017.178955,3344.265137,3270.603271,3577.885742,Tree
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,2127.765869,2875.251709,2404.091064,3135.146973,Tree
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,3096.314453,1159.302124,3293.168213,1346.317017,Tree
Leonor Aspiazu RGB_16_13134_0_17134_4000.png,702.5799561,1910.474976,2033.407715,3064.4104,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,1434.591187,1414.118896,1654.102051,1662.994019,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,3069.408203,43.43146133,3398.760254,404.0330505,Tree
Carlos Vera Arteaga RGB_2_0_7600_4000_11600.png,2072.174561,1113.037354,2298.369141,1338.557617,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,3502.2854,884.0426636,3759.175781,1122.890625,Tree
Nestor Macias RGB_3_0_9024_4000_13024.png,3117.970947,705.2900391,3466.609863,1125.001831,Tree
Nestor Macias RGB_8_7600_0_11600_4000.png,3873.700439,1338.913086,3996.873047,1557.732544,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,1584.232422,985.4882202,1811.505859,1190.333618,Tree
Flora Pluas RGB_6_3800_3800_7800_7800.png,2820.129395,497.5024719,3132.039551,831.5524292,Tree
Flora Pluas RGB_7_3800_7600_7800_11600.png,3601.258545,450.9585571,3965.529785,847.5135498,Tree
Carlos Vera Guevara RGB_8_7600_0_11600_4000.png,453.8425903,3081.4021,691.9434204,3326.711426,Tree
Flora Pluas RGB_6_3800_3800_7800_7800.png,1122.765747,8.32259655,1491.654541,187.5851746,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,118.8165741,2632.536865,295.8310852,2784.983154,Tree
Flora Pluas RGB_11_7600_3800_11600_7800.png,1537.905151,539.1055298,1890.807129,904.151001,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,430.7723999,3089.638916,768.5349731,3420.887451,Tree
Leonor Aspiazu RGB_7_3800_9855_7800_13855.png,11.43371582,1920.213135,461.8083496,2446.615479,Tree
Carlos Vera Guevara RGB_2_0_7600_4000_11600.png,2759.30835,1645.285645,2934.700195,1806.917847,Tree
Flora Pluas RGB_21_12782_3800_16782_7800.png,1491.820679,104.3377609,1991.302368,637.1108398,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,1734.138672,236.6573181,1919.29126,421.9095459,Tree
Flora Pluas RGB_8_3800_11400_7800_15400.png,1269.761841,2459.946289,1569.303711,2801.998047,Tree
Leonor Aspiazu RGB_6_3800_7600_7800_11600.png,3785.552979,1359.283569,3994.019775,1745.024902,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,2463.133301,2436.392578,2787.436768,2772.88916,Tree
Flora Pluas RGB_20_12782_0_16782_4000.png,615.8166504,3488.298584,836.9024048,3756.600586,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,1842.686768,895.7483521,2067.979736,1101.459961,Tree
Nestor Macias RGB_4_3800_0_7800_4000.png,2161.413086,3403.97876,2345.638428,3596.051025,Tree
Flora Pluas RGB_7_3800_7600_7800_11600.png,2534.537842,2578.066162,2873.04126,2943.820557,Tree
Manuel Macias RGB_11_9748_6879_13748_10879.png,1429.133301,2442.05127,1783.547485,2836.533203,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,247.2289734,430.3588562,421.9885254,607.7269897,Tree
Carlos Vera Arteaga RGB_6_3800_7600_7800_11600.png,3143.739014,1097.354248,3293.121094,1252.365967,Tree
Carlos Vera Guevara RGB_9_7600_3800_11600_7800.png,845.5654907,2334.919189,1042.78894,2532.737793,Tree
Nestor Macias RGB_8_7600_0_11600_4000.png,120.0049744,2406.858643,362.7320862,2646.042725,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2322.094482,3773.13623,2533.616211,3995.631348,Tree
Carlos Vera Arteaga RGB_12_11297_0_15297_4000.png,1378.950806,3476.632568,1642.520996,3690.251953,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,1303.325562,20.20581818,1529.224609,214.258316,Tree
Flora Pluas RGB_7_3800_7600_7800_11600.png,3063.524658,3233.101074,3431.955566,3568.613525,Tree
Manuel Macias RGB_6_7600_0_11600_4000.png,524.8549194,1385.432007,1030.961548,1911.685791,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,1707.670166,393.0926514,2058.94751,731.0165405,Tree
Carlos Vera Arteaga RGB_9_7600_3800_11600_7800.png,2094.250732,775.0574951,2435.651855,1092.517456,Tree
Flora Pluas RGB_16_11400_3800_15400_7800.png,2957.126465,2777.487549,3215.578613,3041.283447,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,2347.737061,2699.174072,2704.592285,3088.635254,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,3313.544189,2936.69751,3607.366455,3242.109375,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,1185.887207,2655.554688,1423.749634,2884.371826,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,2.744465113,596.0747681,116.2517548,807.0397949,Tree
Carlos Vera Arteaga RGB_8_7600_0_11600_4000.png,3537.197754,1272.89917,3796.760742,1510.017334,Tree
Nestor Macias RGB_11_7600_9024_11600_13024.png,529.0137939,2134.678223,739.0407715,2325.404053,Tree
Nestor Macias RGB_13_11003_3800_15003_7800.png,9.161643028,2061.760742,823.5891113,2926.66333,Tree
Flora Pluas RGB_14_7600_11578_11600_15578.png,1462.363892,775.7996216,1769.17688,1119.666016,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,1427.375244,1857.6698,1566.954956,2014.367188,Tree
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,3858.925537,1024.890381,3993.801025,1292.155396,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,1321.107422,2980.092041,1630.640747,3311.44458,Tree
Flora Pluas RGB_6_3800_3800_7800_7800.png,3155.115234,2901.473145,3468.702148,3209.368164,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,719.6930542,85.76032257,1192.049072,575.7247314,Tree
Carlos Vera Arteaga RGB_5_3800_3800_7800_7800.png,2675.786621,937.0925903,2887.776123,1131.867065,Tree
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,3294.357178,3752.651611,3524.807373,3984.002441,Tree
Manuel Macias RGB_3_3800_0_7800_4000.png,3376.416016,786.4443359,3941.669922,1350.640869,Tree
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,191.0871887,2962.900879,512.5199585,3334.374756,Tree
Flora Pluas RGB_5_3800_0_7800_4000.png,1241.816284,1854.439209,1465.848511,2099.73877,Tree
Flora Pluas RGB_11_7600_3800_11600_7800.png,2038.149292,1304.02002,2460.896484,1698.890381,Tree
Carlos Vera Guevara RGB_9_7600_3800_11600_7800.png,421.8822937,2048.091309,682.0449219,2320.921875,Tree
Carlos Vera Arteaga RGB_9_7600_3800_11600_7800.png,1048.782593,1279.455444,1286.312866,1531.422729,Tree
Leonor Aspiazu RGB_11_7600_9855_11600_13855.png,461.3569336,1169.910767,690.3733521,1381.534912,Tree
Leonor Aspiazu RGB_6_3800_7600_7800_11600.png,2990.143799,1510.884888,3230.125977,1753.51123,Tree
Nestor Macias RGB_8_7600_0_11600_4000.png,2373.002441,1301.771484,2633.608887,1539.892212,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,1243.168091,3025.891602,1480.43335,3249.232178,Tree
Carlos Vera Guevara RGB_8_7600_0_11600_4000.png,755.5123291,3045.919678,1107.485962,3366.685303,Tree
Carlos Vera Guevara RGB_0_0_0_4000_4000.png,2978.333496,2711.425537,3136.587891,2879.401367,Tree
Nestor Macias RGB_12_11003_0_15003_4000.png,2386.158203,3241.255371,2614.410156,3473.688721,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,1768.62915,1108.39563,2014.307983,1331.729248,Tree
Carlos Vera Guevara RGB_2_0_7600_4000_11600.png,2077.46875,2139.80835,2341.981689,2415.502197,Tree
Carlos Vera Guevara RGB_7_3800_8305_7800_12305.png,1752.121582,1001.54364,1944.174561,1188.645874,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3666.243164,578.7108765,3984.581055,937.0452881,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,183.7700958,674.7354736,508.1967468,998.597229,Tree
Leonor Aspiazu RGB_12_11400_0_15400_4000.png,2531.368408,1113.076172,2760.693848,1342.732178,Tree
Flora Pluas RGB_7_3800_7600_7800_11600.png,1973.80188,2095.128906,2303.533936,2417.818359,Tree
Carlos Vera Guevara RGB_3_0_8305_4000_12305.png,3162.579834,2148.233398,3431.632324,2379.467041,Tree
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,1144.568604,3209.290039,1385.686279,3472.565918,Tree
Flora Pluas RGB_13_7600_11400_11600_15400.png,2176.273193,2262.406982,2426.817871,2507.55127,Tree
Carlos Vera Guevara RGB_9_7600_3800_11600_7800.png,1209.348755,1070.865112,1450.911865,1272.668091,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,509.9890137,1690.876099,754.8706055,1956.5979,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,332.1304016,2202.841553,610.8053589,2558.029541,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,5.513641834,1776.448608,206.9329376,2005.081421,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,1972.765747,1302.19458,2117.898438,1449.42041,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,3156.514648,3723.586914,3536.362305,3998.221191,Tree
Nestor Macias RGB_2_0_7600_4000_11600.png,2595.843994,409.9246521,2825.655029,639.001709,Tree
Carlos Vera Guevara RGB_9_7600_3800_11600_7800.png,247.1642914,7.514546394,476.3023682,203.2639313,Tree
Carlos Vera Arteaga RGB_6_3800_7600_7800_11600.png,3152.47168,3712.799805,3765.90918,3991.124756,Tree
Flora Pluas RGB_14_7600_11578_11600_15578.png,649.7182617,1.249919534,1022.075806,232.4281921,Tree
Flora Pluas RGB_13_7600_11400_11600_15400.png,2976.626953,0.0,3372.334961,396.7674866,Tree
Nestor Macias RGB_13_11003_3800_15003_7800.png,3310.278076,444.4017029,3604.643555,767.2399902,Tree
Carlos Vera Arteaga RGB_10_7600_7600_11600_11600.png,151.7384949,956.4231567,400.2318726,1196.734131,Tree
Flora Pluas RGB_7_3800_7600_7800_11600.png,2382.090576,1777.592407,2601.283936,2023.008057,Tree
Nestor Macias RGB_8_7600_0_11600_4000.png,2787.492676,1061.161377,3062.662109,1316.813232,Tree
Carlos Vera Guevara RGB_3_0_8305_4000_12305.png,1294.728638,394.0442505,1446.753784,537.0755615,Tree
Flora Pluas RGB_0_0_0_4000_4000.png,2563.176514,2586.564209,2824.782959,2826.20874,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,1907.364502,2068.760986,2160.968262,2331.772705,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,611.5064697,605.2651367,808.7422485,799.8584595,Tree
Leonor Aspiazu RGB_10_7600_7600_11600_11600.png,4.628956795,957.6937256,240.487915,1321.290161,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,836.8894653,2667.26123,1062.813721,2913.891357,Tree
Nestor Macias RGB_9_7600_3800_11600_7800.png,3441.759277,464.1851807,3687.976563,712.8772583,Tree
Nestor Macias RGB_9_7600_3800_11600_7800.png,1950.294434,378.6611633,2165.105957,589.3633423,Tree
Leonor Aspiazu RGB_8_7600_0_11600_4000.png,2812.003662,2117.411621,3112.789307,2385.09668,Tree
Carlos Vera Guevara RGB_0_0_0_4000_4000.png,3496.969238,2395.488525,3713.973389,2609.218506,Tree
Flora Pluas RGB_16_11400_3800_15400_7800.png,2972.953857,1911.43335,3229.885254,2140.247314,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,1172.056152,269.0025635,1355.153442,458.7206116,Tree
Carlos Vera Guevara RGB_2_0_7600_4000_11600.png,3736.364502,435.870636,3996.020752,752.0511475,Tree
Nestor Macias RGB_11_7600_9024_11600_13024.png,96.81338501,2029.024902,412.1268921,2354.440186,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,369.1464539,528.5485229,589.885376,755.8887329,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,2003.918701,1152.64502,2458.987061,1620.686646,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,3463.353027,3604.390137,3734.317627,3903.855469,Tree
Manuel Macias RGB_5_3800_6879_7800_10879.png,1777.169434,1681.217285,2111.239502,2068.900879,Tree
Flora Pluas RGB_12_7600_7600_11600_11600.png,734.3562012,3411.402588,1007.322937,3664.9646,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,802.3861694,2525.417969,1082.124023,2789.62793,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,3076.144531,332.0914001,3295.766357,559.3344727,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,645.1557617,2191.815186,885.1751099,2418.685791,Tree
Nestor Macias RGB_4_3800_0_7800_4000.png,3052.343994,2738.69043,3283.553711,2993.858887,Tree
Manuel Macias RGB_5_3800_6879_7800_10879.png,3110.515625,450.8604431,3385.63208,742.8885498,Tree
Flora Pluas RGB_9_3800_11578_7800_15578.png,3769.530273,1537.740601,4000.0,1947.928345,Tree
Carlos Vera Guevara RGB_2_0_7600_4000_11600.png,1292.159912,1105.175171,1448.033936,1254.107544,Tree
Nestor Macias RGB_8_7600_0_11600_4000.png,2105.384277,1590.915527,2339.520264,1812.984497,Tree
Carlos Vera Guevara RGB_7_3800_8305_7800_12305.png,2186.51416,15.83142471,2386.005371,208.2187347,Tree
Carlos Vera Arteaga RGB_8_7600_0_11600_4000.png,2247.065186,821.086792,2507.701172,1061.158691,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,755.1680908,2314.861816,947.8673706,2495.612793,Tree
Manuel Macias RGB_3_3800_0_7800_4000.png,986.6974487,3877.659668,1264.501343,3995.427734,Tree
Flora Pluas RGB_10_7600_0_11600_4000.png,809.7467651,2110.348389,1181.270752,2519.986572,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3628.25415,939.0564575,3975.640625,1279.433105,Tree
Carlos Vera Guevara RGB_10_7600_7600_11600_11600.png,6.854569912,70.82323456,141.9297333,357.477478,Tree
Carlos Vera Arteaga RGB_1_0_3800_4000_7800.png,504.0132446,2624.268066,850.1404419,2984.623291,Tree
Manuel Macias RGB_4_3800_3800_7800_7800.png,2129.762939,2708.781494,2429.343262,3023.279785,Tree
Carlos Vera Arteaga RGB_9_7600_3800_11600_7800.png,1549.152832,2735.739014,1785.282715,2974.105713,Tree
Carlos Vera Arteaga RGB_14_11297_7600_15297_11600.png,2213.210693,2097.13623,2417.154541,2268.600586,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3.827176094,2381.280518,233.2960815,2713.656982,Tree
Carlos Vera Arteaga RGB_14_11297_7600_15297_11600.png,2466.138916,190.6437531,2615.850342,332.2158813,Tree
Nestor Macias RGB_9_7600_3800_11600_7800.png,2353.33667,2801.665039,2593.91748,3028.503418,Tree
Manuel Macias RGB_8_7600_6879_11600_10879.png,1355.425049,797.3794556,1542.105835,993.7263184,Tree
Carlos Vera Guevara RGB_10_7600_7600_11600_11600.png,530.0881348,1019.814758,697.7299194,1178.029785,Tree
Leonor Aspiazu RGB_10_7600_7600_11600_11600.png,2305.740967,302.6077271,2639.346191,670.7770386,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,2484.940674,13.93672466,2723.506836,221.7021027,Tree
Carlos Vera Arteaga RGB_10_7600_7600_11600_11600.png,2021.200806,3753.38623,2262.820313,3989.6875,Tree
Flora Pluas RGB_5_3800_0_7800_4000.png,2857.630859,1046.316284,3019.081787,1225.354492,Tree
Flora Pluas RGB_12_7600_7600_11600_11600.png,2754.779297,1221.093018,3014.263184,1504.172485,Tree
Carlos Vera Guevara RGB_7_3800_8305_7800_12305.png,1900.993774,1416.189331,2139.764404,1675.824707,Tree
Nestor Macias RGB_13_11003_3800_15003_7800.png,2415.561523,722.2580566,2732.43042,1055.246826,Tree
Flora Pluas RGB_21_12782_3800_16782_7800.png,2092.678711,1368.376587,2448.084473,1737.897339,Tree
Flora Pluas RGB_12_7600_7600_11600_11600.png,1762.96936,1989.988403,2153.859863,2414.821045,Tree
Carlos Vera Guevara RGB_2_0_7600_4000_11600.png,3530.341553,2820.568359,3882.718994,3186.598633,Tree
Carlos Vera Arteaga RGB_9_7600_3800_11600_7800.png,574.7748413,3322.334229,811.9119263,3569.828125,Tree
Leonor Aspiazu RGB_18_13134_7600_17134_11600.png,96.07116699,1335.024048,341.2826538,1579.403198,Tree
Flora Pluas RGB_10_7600_0_11600_4000.png,751.4140015,1412.711182,941.5911255,1586.919678,Tree
Leonor Aspiazu RGB_2_0_7600_4000_11600.png,1234.808716,815.6738281,1492.415039,1062.963745,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,3098.063965,3202.0354,3508.920654,3595.09082,Tree
